city,timestamp,temperature,season
New York,2010-05-20,10.353824700699237,spring
New York,2010-05-21,6.036475687494138,spring
New York,2010-05-22,12.450535047296311,spring
New York,2010-05-23,6.543339488692908,spring
New York,2010-05-24,18.052990906644578,spring
New York,2010-05-25,13.062603576104916,spring
New York,2010-05-26,16.748351558648444,spring
New York,2010-05-27,13.589368792829191,spring
New York,2010-05-28,5.237157000339324,spring
New York,2010-05-29,5.878059637747505,spring
New York,2010-05-30,1.21922867607417,spring
New York,2010-05-31,9.817328761974062,spring
New York,2010-06-01,19.37798102191521,summer
New York,2010-06-02,27.919168623723973,summer
New York,2010-06-03,24.182745810286683,summer
New York,2010-06-04,29.579268359679205,summer
New York,2010-06-05,29.523297416417932,summer
New York,2010-06-06,24.7677808455229,summer
New York,2010-06-07,16.051353720836993,summer
New York,2010-06-08,32.5802519550304,summer
New York,2010-06-09,15.44554026243956,summer
New York,2010-06-10,23.268441704131945,summer
New York,2010-06-11,32.77224813486334,summer
New York,2010-06-12,16.69069952263231,summer
New York,2010-06-13,26.152883357927124,summer
New York,2010-06-14,27.344558465431767,summer
New York,2010-06-15,29.579869630419516,summer
New York,2010-06-16,25.457364310299827,summer
New York,2010-06-17,31.322953911670282,summer
New York,2010-06-18,21.042780554162594,summer
New York,2010-06-19,24.511680134252206,summer
New York,2010-06-20,27.19344656829273,summer
New York,2010-06-21,24.89448561779028,summer
New York,2010-06-22,26.05250593649586,summer
New York,2010-06-23,21.818366186782512,summer
New York,2010-06-24,25.880216011227322,summer
New York,2010-06-25,33.353695064287656,summer
New York,2010-06-26,20.217391892620245,summer
New York,2010-06-27,23.010178491347318,summer
New York,2010-06-28,27.51633430199667,summer
New York,2010-06-29,27.484815467559734,summer
New York,2010-06-30,27.103971713242075,summer
New York,2010-07-01,32.6532807855906,summer
New York,2010-07-02,19.847451907754632,summer
New York,2010-07-03,24.66380513835202,summer
New York,2010-07-04,27.755932066491965,summer
New York,2010-07-05,18.932964089029376,summer
New York,2010-07-06,28.053036282892627,summer
New York,2010-07-07,17.903708479647985,summer
New York,2010-07-08,19.54512942295952,summer
New York,2010-07-09,21.957311544552034,summer
New York,2010-07-10,24.68870399391844,summer
New York,2010-07-11,25.24374523202453,summer
New York,2010-07-12,23.990326935254863,summer
New York,2010-07-13,13.503351202665886,summer
New York,2010-07-14,14.317606708315626,summer
New York,2010-07-15,29.48938229922656,summer
New York,2010-07-16,29.94453207479047,summer
New York,2010-07-17,18.396152206576577,summer
New York,2010-07-18,13.843527332160674,summer
New York,2010-07-19,23.237576487587518,summer
New York,2010-07-20,19.208524226975292,summer
New York,2010-07-21,34.214325164477756,summer
New York,2010-07-22,18.916402526331737,summer
New York,2010-07-23,35.258349957182695,summer
New York,2010-07-24,26.032194093187073,summer
New York,2010-07-25,28.002917709141904,summer
New York,2010-07-26,20.167655333045115,summer
New York,2010-07-27,25.310978389441544,summer
New York,2010-07-28,24.603725637832945,summer
New York,2010-07-29,30.874766817694354,summer
New York,2010-07-30,15.147085985422502,summer
New York,2010-07-31,39.10730983967927,summer
New York,2010-08-01,23.18925046042778,summer
New York,2010-08-02,27.208368637845854,summer
New York,2010-08-03,19.080577880057117,summer
New York,2010-08-04,25.00315691423461,summer
New York,2010-08-05,22.432504407260186,summer
New York,2010-08-06,25.745500488033866,summer
New York,2010-08-07,24.336354423542115,summer
New York,2010-08-08,21.449560933217533,summer
New York,2010-08-09,23.135470429375946,summer
New York,2010-08-10,21.17986735308542,summer
New York,2010-08-11,19.16889484125123,summer
New York,2010-08-12,23.016713292704985,summer
New York,2010-08-13,12.82857515360481,summer
New York,2010-08-14,26.788695361557416,summer
New York,2010-08-15,23.656401588201835,summer
New York,2010-08-16,20.109609155857555,summer
New York,2010-08-17,23.71958418725482,summer
New York,2010-08-18,24.02642174903398,summer
New York,2010-08-19,29.75275888776327,summer
New York,2010-08-20,29.682147926833302,summer
New York,2010-08-21,27.613708121553277,summer
New York,2010-08-22,27.87186872916124,summer
New York,2010-08-23,24.774056985257122,summer
New York,2010-08-24,33.23208598967744,summer
New York,2010-08-25,28.057665405531985,summer
New York,2010-08-26,25.16865419676171,summer
New York,2010-08-27,30.889464415983053,summer
New York,2010-08-28,35.38532323142857,summer
New York,2010-08-29,23.264000872908447,summer
New York,2010-08-30,21.117365099970293,summer
New York,2010-08-31,36.67437809886594,summer
New York,2010-09-01,5.521661547433059,autumn
New York,2010-09-02,17.509711309427566,autumn
New York,2010-09-03,22.93849321803715,autumn
New York,2010-09-04,17.32834132062267,autumn
New York,2010-09-05,16.846626774128346,autumn
New York,2010-09-06,23.23751844030288,autumn
New York,2010-09-07,7.535680649516683,autumn
New York,2010-09-08,18.77832352129613,autumn
New York,2010-09-09,14.62356257015292,autumn
New York,2010-09-10,5.08410128962466,autumn
New York,2010-09-11,8.91793323660194,autumn
New York,2010-09-12,18.42683889588501,autumn
New York,2010-09-13,18.548126043292505,autumn
New York,2010-09-14,3.446863610865951,autumn
New York,2010-09-15,15.08322754018073,autumn
New York,2010-09-16,23.17235610534902,autumn
New York,2010-09-17,18.316678124015386,autumn
New York,2010-09-18,24.840346755710247,autumn
New York,2010-09-19,14.906154354261545,autumn
New York,2010-09-20,19.64113357436239,autumn
New York,2010-09-21,18.634185121232576,autumn
New York,2010-09-22,12.43752301065233,autumn
New York,2010-09-23,13.614515312821677,autumn
New York,2010-09-24,8.53869043473174,autumn
New York,2010-09-25,10.339479052307544,autumn
New York,2010-09-26,22.369187110370152,autumn
New York,2010-09-27,12.557199891591855,autumn
New York,2010-09-28,8.966627147508033,autumn
New York,2010-09-29,32.84882120003929,autumn
New York,2010-09-30,10.685782848270982,autumn
New York,2010-10-01,16.78119610580258,autumn
New York,2010-10-02,20.167633891336784,autumn
New York,2010-10-03,17.914772334304438,autumn
New York,2010-10-04,12.0062821987785,autumn
New York,2010-10-05,18.247952920922682,autumn
New York,2010-10-06,12.693097180941415,autumn
New York,2010-10-07,14.286316409758054,autumn
New York,2010-10-08,17.98723896572745,autumn
New York,2010-10-09,11.453881912098872,autumn
New York,2010-10-10,13.488895026420652,autumn
New York,2010-10-11,16.154017637001335,autumn
New York,2010-10-12,17.15409093655174,autumn
New York,2010-10-13,19.774268410192057,autumn
New York,2010-10-14,8.820294051898818,autumn
New York,2010-10-15,17.359428106978267,autumn
New York,2010-10-16,10.992952808330319,autumn
New York,2010-10-17,16.14256355069364,autumn
New York,2010-10-18,10.846191144121406,autumn
New York,2010-10-19,14.548381908204552,autumn
New York,2010-10-20,26.185730368993973,autumn
New York,2010-10-21,6.431624042457084,autumn
New York,2010-10-22,11.169214662402458,autumn
New York,2010-10-23,18.3501812599203,autumn
New York,2010-10-24,9.67654958634046,autumn
New York,2010-10-25,10.207971660872035,autumn
New York,2010-10-26,18.959222447307205,autumn
New York,2010-10-27,18.078500757274835,autumn
New York,2010-10-28,14.8665100201462,autumn
New York,2010-10-29,27.663426073241265,autumn
New York,2010-10-30,10.54916604765035,autumn
New York,2010-10-31,9.721013113735967,autumn
New York,2010-11-01,4.486768692506001,autumn
New York,2010-11-02,18.645350569745855,autumn
New York,2010-11-03,23.207321471557595,autumn
New York,2010-11-04,20.15737403938615,autumn
New York,2010-11-05,13.899703951313239,autumn
New York,2010-11-06,13.09159528689587,autumn
New York,2010-11-07,17.972667826729225,autumn
New York,2010-11-08,15.96330062977551,autumn
New York,2010-11-09,16.493442782814604,autumn
New York,2010-11-10,11.334114877213672,autumn
New York,2010-11-11,27.201655611239097,autumn
New York,2010-11-12,11.691802925434462,autumn
New York,2010-11-13,11.703748260058456,autumn
New York,2010-11-14,24.163770683574086,autumn
New York,2010-11-15,18.846028090896123,autumn
New York,2010-11-16,11.580575851418947,autumn
New York,2010-11-17,13.897254102531033,autumn
New York,2010-11-18,19.307953792539344,autumn
New York,2010-11-19,19.236403579209092,autumn
New York,2010-11-20,15.235998436418193,autumn
New York,2010-11-21,14.193062551317007,autumn
New York,2010-11-22,17.680078021828432,autumn
New York,2010-11-23,19.290132114960294,autumn
New York,2010-11-24,13.068263242532796,autumn
New York,2010-11-25,17.22085090893781,autumn
New York,2010-11-26,13.299196740867059,autumn
New York,2010-11-27,16.35776496594487,autumn
New York,2010-11-28,18.449729352416814,autumn
New York,2010-11-29,12.698690135832154,autumn
New York,2010-11-30,11.113599464721965,autumn
New York,2010-12-01,3.2601365300183165,winter
New York,2010-12-02,1.2020814344557853,winter
New York,2010-12-03,8.844836341674657,winter
New York,2010-12-04,-5.211926167177805,winter
New York,2010-12-05,3.634276088746865,winter
New York,2010-12-06,-1.3688669813575916,winter
New York,2010-12-07,-6.188853924902763,winter
New York,2010-12-08,-3.4104704995472317,winter
New York,2010-12-09,6.008206333687285,winter
New York,2010-12-10,8.310409070521846,winter
New York,2010-12-11,-7.134719536146807,winter
New York,2010-12-12,-0.5124900087407148,winter
New York,2010-12-13,-7.150506039688452,winter
New York,2010-12-14,3.108697408337788,winter
New York,2010-12-15,7.128952861317904,winter
New York,2010-12-16,-5.152489270070236,winter
New York,2010-12-17,6.5546947789427445,winter
New York,2010-12-18,-8.579562593335245,winter
New York,2010-12-19,-5.080348091364909,winter
New York,2010-12-20,8.625543326577597,winter
New York,2010-12-21,7.416296530725802,winter
New York,2010-12-22,-0.44859617851499867,winter
New York,2010-12-23,0.4350697282922414,winter
New York,2010-12-24,-8.85892779414371,winter
New York,2010-12-25,-6.002789615456287,winter
New York,2010-12-26,7.536576683216893,winter
New York,2010-12-27,-10.397492935512284,winter
New York,2010-12-28,-0.8985475720231377,winter
New York,2010-12-29,1.9768935970153119,winter
New York,2010-12-30,3.5495682137960016,winter
New York,2010-12-31,0.9004287256399084,winter
New York,2011-01-01,-0.097061270157869,winter
New York,2011-01-02,5.767979287586519,winter
New York,2011-01-03,-4.215124004815107,winter
New York,2011-01-04,-2.151391229778876,winter
New York,2011-01-05,-5.283367001535142,winter
New York,2011-01-06,1.7742140516972085,winter
New York,2011-01-07,2.125116582428546,winter
New York,2011-01-08,5.470033375781199,winter
New York,2011-01-09,0.5030736966121853,winter
New York,2011-01-10,5.566241597665532,winter
New York,2011-01-11,3.6769416087008198,winter
New York,2011-01-12,-3.209573484393709,winter
New York,2011-01-13,2.0162921400933,winter
New York,2011-01-14,3.8793028993523033,winter
New York,2011-01-15,15.108058909139714,winter
New York,2011-01-16,-4.759645001873752,winter
New York,2011-01-17,-7.437917543676652,winter
New York,2011-01-18,-6.097265350341337,winter
New York,2011-01-19,4.877262225348894,winter
New York,2011-01-20,1.648916047550063,winter
New York,2011-01-21,5.336177041785834,winter
New York,2011-01-22,0.25513378244683427,winter
New York,2011-01-23,0.688512468444497,winter
New York,2011-01-24,4.517474387867868,winter
New York,2011-01-25,-8.139404452453086,winter
New York,2011-01-26,4.436674178135415,winter
New York,2011-01-27,-0.024230293183212962,winter
New York,2011-01-28,4.91348942974822,winter
New York,2011-01-29,-3.4474564316103407,winter
New York,2011-01-30,4.948053336710393,winter
New York,2011-01-31,5.666707637010466,winter
New York,2011-02-01,1.035765329985313,winter
New York,2011-02-02,1.051681430006611,winter
New York,2011-02-03,-2.5280625959853786,winter
New York,2011-02-04,4.828277899019006,winter
New York,2011-02-05,-3.2907319321643493,winter
New York,2011-02-06,3.0904803585375946,winter
New York,2011-02-07,4.875589690884283,winter
New York,2011-02-08,2.87816057899736,winter
New York,2011-02-09,2.182541007834389,winter
New York,2011-02-10,6.368215613223432,winter
New York,2011-02-11,0.5247479024392827,winter
New York,2011-02-12,-6.621354795605546,winter
New York,2011-02-13,-3.164512887193572,winter
New York,2011-02-14,-2.8516610742931077,winter
New York,2011-02-15,-5.859676621769213,winter
New York,2011-02-16,-1.1353040422719387,winter
New York,2011-02-17,6.4277324560198,winter
New York,2011-02-18,-1.1715524064220098,winter
New York,2011-02-19,5.82363221422285,winter
New York,2011-02-20,8.524012681982544,winter
New York,2011-02-21,1.1947683983622674,winter
New York,2011-02-22,0.34850876875135545,winter
New York,2011-02-23,-2.919205675750111,winter
New York,2011-02-24,-8.709538818463407,winter
New York,2011-02-25,-6.606505894562147,winter
New York,2011-02-26,-1.4154208493699336,winter
New York,2011-02-27,-1.4598563753115994,winter
New York,2011-02-28,1.1595755047054637,winter
New York,2011-03-01,13.666300877699356,spring
New York,2011-03-02,16.922541559148815,spring
New York,2011-03-03,9.228382493632456,spring
New York,2011-03-04,15.484725143366703,spring
New York,2011-03-05,11.546723522671142,spring
New York,2011-03-06,2.679140622449437,spring
New York,2011-03-07,4.4580381810629035,spring
New York,2011-03-08,8.473709056866069,spring
New York,2011-03-09,11.347101747322194,spring
New York,2011-03-10,14.234899298503365,spring
New York,2011-03-11,6.852619250368592,spring
New York,2011-03-12,10.248842800950309,spring
New York,2011-03-13,6.485225458914644,spring
New York,2011-03-14,16.267764882314854,spring
New York,2011-03-15,7.503472521071121,spring
New York,2011-03-16,3.9150256881152448,spring
New York,2011-03-17,16.38541608529004,spring
New York,2011-03-18,7.059546674728126,spring
New York,2011-03-19,11.09742273199153,spring
New York,2011-03-20,13.818742672789439,spring
New York,2011-03-21,11.946560779226552,spring
New York,2011-03-22,12.13620421417512,spring
New York,2011-03-23,13.529532447263705,spring
New York,2011-03-24,6.637746356104667,spring
New York,2011-03-25,15.538227982446744,spring
New York,2011-03-26,-1.4392620024449254,spring
New York,2011-03-27,16.262501208359694,spring
New York,2011-03-28,5.328983410572194,spring
New York,2011-03-29,13.962247007116677,spring
New York,2011-03-30,7.627310087065501,spring
New York,2011-03-31,21.557575283390527,spring
New York,2011-04-01,7.79249911739368,spring
New York,2011-04-02,3.6164835744114487,spring
New York,2011-04-03,7.1957379456349155,spring
New York,2011-04-04,5.48932432921045,spring
New York,2011-04-05,13.457404304414558,spring
New York,2011-04-06,6.989082475863559,spring
New York,2011-04-07,5.269423982020621,spring
New York,2011-04-08,18.57277816440987,spring
New York,2011-04-09,4.813163670045921,spring
New York,2011-04-10,11.735295372993928,spring
New York,2011-04-11,5.001168384839548,spring
New York,2011-04-12,11.832530571219365,spring
New York,2011-04-13,14.542731920131041,spring
New York,2011-04-14,2.4366589265435845,spring
New York,2011-04-15,6.295681465299229,spring
New York,2011-04-16,6.4238169420982985,spring
New York,2011-04-17,13.904845611857366,spring
New York,2011-04-18,7.336208488383803,spring
New York,2011-04-19,14.070443761096348,spring
New York,2011-04-20,4.950360151102532,spring
New York,2011-04-21,15.313374869310152,spring
New York,2011-04-22,9.44575356301647,spring
New York,2011-04-23,13.825843454266872,spring
New York,2011-04-24,8.551213562814198,spring
New York,2011-04-25,10.714558138974487,spring
New York,2011-04-26,3.7002299634124114,spring
New York,2011-04-27,-1.3739045650213422,spring
New York,2011-04-28,5.967427143041826,spring
New York,2011-04-29,11.49046938147642,spring
New York,2011-04-30,1.5275168005789574,spring
New York,2011-05-01,11.123251363697342,spring
New York,2011-05-02,13.330997276417541,spring
New York,2011-05-03,6.3516329563728755,spring
New York,2011-05-04,10.196348080124336,spring
New York,2011-05-05,15.5970497078931,spring
New York,2011-05-06,18.68648740151059,spring
New York,2011-05-07,3.3224559972984666,spring
New York,2011-05-08,12.642940453336411,spring
New York,2011-05-09,12.392099060953008,spring
New York,2011-05-10,4.652417350919423,spring
New York,2011-05-11,-3.283956893283184,spring
New York,2011-05-12,22.72256746709298,spring
New York,2011-05-13,16.43962683244057,spring
New York,2011-05-14,12.27753189445094,spring
New York,2011-05-15,6.582760014130215,spring
New York,2011-05-16,15.784785144347035,spring
New York,2011-05-17,16.595301776236546,spring
New York,2011-05-18,18.08364694187871,spring
New York,2011-05-19,7.041536212158796,spring
New York,2011-05-20,14.555618636986093,spring
New York,2011-05-21,10.508557437493248,spring
New York,2011-05-22,14.083743463021666,spring
New York,2011-05-23,5.140407328041678,spring
New York,2011-05-24,12.275983320179677,spring
New York,2011-05-25,9.980980078221373,spring
New York,2011-05-26,3.114476151179588,spring
New York,2011-05-27,12.127104914245278,spring
New York,2011-05-28,14.76976925228993,spring
New York,2011-05-29,7.945080823675508,spring
New York,2011-05-30,16.65413936902857,spring
New York,2011-05-31,13.559104779467594,spring
New York,2011-06-01,27.0534490805651,summer
New York,2011-06-02,27.371053565915343,summer
New York,2011-06-03,32.57027564720941,summer
New York,2011-06-04,25.10475550808649,summer
New York,2011-06-05,22.113121203824942,summer
New York,2011-06-06,20.397606009231403,summer
New York,2011-06-07,23.820919361896586,summer
New York,2011-06-08,16.621362817161483,summer
New York,2011-06-09,32.77144696173712,summer
New York,2011-06-10,18.79243986035706,summer
New York,2011-06-11,21.91359422895809,summer
New York,2011-06-12,29.34240886350742,summer
New York,2011-06-13,21.131467181858937,summer
New York,2011-06-14,26.872975654019715,summer
New York,2011-06-15,20.764683967711196,summer
New York,2011-06-16,32.501066261240645,summer
New York,2011-06-17,20.064747728681304,summer
New York,2011-06-18,21.652975903988985,summer
New York,2011-06-19,31.286422124484666,summer
New York,2011-06-20,26.77363984714176,summer
New York,2011-06-21,29.346269444840058,summer
New York,2011-06-22,28.284800692227098,summer
New York,2011-06-23,28.268006045062616,summer
New York,2011-06-24,25.454792549010516,summer
New York,2011-06-25,28.97851682012514,summer
New York,2011-06-26,20.663910232448572,summer
New York,2011-06-27,20.142111356118228,summer
New York,2011-06-28,24.466441166516013,summer
New York,2011-06-29,19.30664677321273,summer
New York,2011-06-30,23.510532105369986,summer
New York,2011-07-01,28.48180520673842,summer
New York,2011-07-02,16.566041840554703,summer
New York,2011-07-03,24.79764974860215,summer
New York,2011-07-04,31.436523769237404,summer
New York,2011-07-05,22.443686071964823,summer
New York,2011-07-06,23.760113957818177,summer
New York,2011-07-07,21.39906930067844,summer
New York,2011-07-08,23.284304005014715,summer
New York,2011-07-09,27.920514528110008,summer
New York,2011-07-10,18.356851915975483,summer
New York,2011-07-11,29.52519707819809,summer
New York,2011-07-12,26.309062964531712,summer
New York,2011-07-13,23.905883957810346,summer
New York,2011-07-14,19.268890648497543,summer
New York,2011-07-15,20.67937192264459,summer
New York,2011-07-16,26.836057134793297,summer
New York,2011-07-17,24.662845494259123,summer
New York,2011-07-18,21.54580325304656,summer
New York,2011-07-19,29.169619382933995,summer
New York,2011-07-20,20.165674874432913,summer
New York,2011-07-21,20.544851728797887,summer
New York,2011-07-22,30.996226381905558,summer
New York,2011-07-23,22.684010835806042,summer
New York,2011-07-24,25.6670971198522,summer
New York,2011-07-25,29.522429060416826,summer
New York,2011-07-26,20.472564510516314,summer
New York,2011-07-27,28.67378916289721,summer
New York,2011-07-28,16.35026008050744,summer
New York,2011-07-29,33.38189062063818,summer
New York,2011-07-30,26.178966869778645,summer
New York,2011-07-31,20.99697415838266,summer
New York,2011-08-01,27.377347657204705,summer
New York,2011-08-02,31.997649005280756,summer
New York,2011-08-03,25.171300967509502,summer
New York,2011-08-04,18.992706945659314,summer
New York,2011-08-05,22.313028707442058,summer
New York,2011-08-06,27.17967012462866,summer
New York,2011-08-07,22.938949441019375,summer
New York,2011-08-08,23.124008586953668,summer
New York,2011-08-09,25.045984863814542,summer
New York,2011-08-10,11.154619294448487,summer
New York,2011-08-11,18.324946289684277,summer
New York,2011-08-12,18.81090645085346,summer
New York,2011-08-13,20.97463773134042,summer
New York,2011-08-14,31.54886370555506,summer
New York,2011-08-15,26.87285167180497,summer
New York,2011-08-16,23.59646274893302,summer
New York,2011-08-17,22.900700952402424,summer
New York,2011-08-18,22.75412641298443,summer
New York,2011-08-19,16.60098463833267,summer
New York,2011-08-20,20.354560671504114,summer
New York,2011-08-21,19.70010340162568,summer
New York,2011-08-22,27.47571996037241,summer
New York,2011-08-23,15.768193034701696,summer
New York,2011-08-24,18.46960907381775,summer
New York,2011-08-25,28.69871119716501,summer
New York,2011-08-26,26.59238848156227,summer
New York,2011-08-27,31.130519397925365,summer
New York,2011-08-28,22.12707256675704,summer
New York,2011-08-29,21.393170148711096,summer
New York,2011-08-30,25.069021265321588,summer
New York,2011-08-31,19.90067717058595,summer
New York,2011-09-01,16.009405840677733,autumn
New York,2011-09-02,15.137085216681394,autumn
New York,2011-09-03,12.871545720780237,autumn
New York,2011-09-04,15.774437612295001,autumn
New York,2011-09-05,7.0784146863157025,autumn
New York,2011-09-06,16.740982826086608,autumn
New York,2011-09-07,11.587547219985943,autumn
New York,2011-09-08,20.708634983017106,autumn
New York,2011-09-09,8.942409734248823,autumn
New York,2011-09-10,12.277397437977612,autumn
New York,2011-09-11,20.091742572381328,autumn
New York,2011-09-12,7.770917739372377,autumn
New York,2011-09-13,18.313805049336445,autumn
New York,2011-09-14,20.706203544006414,autumn
New York,2011-09-15,13.922556253479067,autumn
New York,2011-09-16,15.572943652901879,autumn
New York,2011-09-17,16.448725510943785,autumn
New York,2011-09-18,6.34002482307647,autumn
New York,2011-09-19,19.364904152142703,autumn
New York,2011-09-20,15.512446753900845,autumn
New York,2011-09-21,17.73662156905711,autumn
New York,2011-09-22,16.02328147767808,autumn
New York,2011-09-23,15.203855647579267,autumn
New York,2011-09-24,8.547209119638774,autumn
New York,2011-09-25,13.916780090136884,autumn
New York,2011-09-26,12.64712571248705,autumn
New York,2011-09-27,18.1516922099353,autumn
New York,2011-09-28,11.484781315254846,autumn
New York,2011-09-29,19.599159531371043,autumn
New York,2011-09-30,10.743232213860239,autumn
New York,2011-10-01,12.074422604518576,autumn
New York,2011-10-02,16.684025703672354,autumn
New York,2011-10-03,23.406604969888885,autumn
New York,2011-10-04,20.498519456926275,autumn
New York,2011-10-05,20.900503319504132,autumn
New York,2011-10-06,18.823490537468658,autumn
New York,2011-10-07,11.206737033334196,autumn
New York,2011-10-08,21.24057613746464,autumn
New York,2011-10-09,14.46401952251551,autumn
New York,2011-10-10,20.343552968985428,autumn
New York,2011-10-11,16.302543646921393,autumn
New York,2011-10-12,16.683880245709247,autumn
New York,2011-10-13,15.04159002637095,autumn
New York,2011-10-14,20.41590345839258,autumn
